bgg_id,bgg_name,year_published,play_time,rank,bayes_average,average,users_rated,average_weight,mechanisms,publishers,designers,families,categories
207572,"Holland '44: Operation Market-Garden",2017,900,1976,6.23813,8.27222,910,3.8657,"Dice Rolling|Hexagon Grid|Simulation","GMT Games|Chrononauts Games|Ediciones MasQueOca|NAC Wargames","Mark Simonitch","Country: Netherlands|Players: Two-Player Only Games|Series: ZOC Bond System","Wargame|World War II"
220792,"The Expanse Board Game",2017,60,1993,6.23411,7.1699,1791,2.8113,"Action / Event|Action Points|Area Majority / Influence|Campaign / Battle Card Driven|Catch the Leader|Take That|Variable Player Powers|Victory Points as a Resource","Pendragon Game Studio|WizKids (I)","Geoff Engelstein","Components: Map (Interplanetary or Interstellar scale)|Components: Multi-Use Cards|Space: Colonization / Extraterrestrial Colonisation|Space: Earth's Solar System|Space: Mars|TV Shows: The Expanse","Movies / TV / Radio theme|Novel-based|Science Fiction|Space Exploration"
27627,"Talisman: Revised 4th Edition",2007,90,1998,6.23321,6.50707,15892,2.1707,"Dice Rolling|Role Playing|Roll / Spin and Move|Take That|Variable Player Powers","Black Industries|ADC Blackfire Entertainment|Delta Vision Publishing|Devir|Edge Entertainment|Ediciones MasQueOca|Fantasy Flight Games|Galakta|Game Harbor|Games Workshop Ltd.|Giochi Uniti|Heidelberger Spieleverlag|Hobby Game Mall|Hobby Japan|Mandoo Games|Matagot|Monkey Time|Nexus Editrice|Pegasus Spiele|REXhry|Smart Ltd","John Goodenough|Robert Harris","Category: Dungeon Crawler|Components: Miniatures|Digital Implementations: Google Play|Digital Implementations: Steam|Game: Talisman|Misc: LongPack Games","Adventure|Exploration|Fantasy|Fighting"
183685,"Mr. President: The American Presidency, 2001-2020",2023,600,2014,6.22821,8.45433,876,4.2455,"Action Points|Area Majority / Influence|Dice Rolling|Simulation|Solo / Solitaire Game","GMT Games|Rawstone","Gene Billingsley","Country: USA|Decades: The 2000's|Digital Implementations: TableTop Simulator Mod (TTS)|Players: Games with Solitaire Rules|Players: Solitaire Only Games|Players: Solitaire Only Wargames|Political: NATO|Political: United Nations","Modern Warfare|Political"
88827,"Battle Cry: 150th Civil War Anniversary Edition",2010,45,2010,6.22874,7.64155,1266,2.0693,"Campaign / Battle Card Driven|Dice Rolling|Hand Management|Hexagon Grid|Modular Board|Simulation","Avalon Hill|Hasbro|Wizards of the Coast","Richard Borg","Components: Dice with Icons|Components: Miniatures|Digital Implementations: VASSAL|Players: Two-Player Only Games|Players: Wargames with Rules Supporting Only Two Players|Series: Commands & Colors","American Civil War|Civil War|Miniatures|Wargame"
241831,"Reykholt",2018,60,2029,6.22622,6.69192,3794,2.1489,"Scenario / Mission / Campaign Game|Solo / Solitaire Game|Worker Placement","Frosted Games|Arclight Games|Arrakis Games|Galápagos Jogos|Games Factory|Lavka Games|Origames|Portal Games|Raven Distribution|Renegade Game Studios|sternenschimmermeer","Uwe Rosenberg","Admin: Better Description Needed!|Components: Wooden pieces & boards|Country: Iceland|Mechanism: Campaign Games|Occupation: Farmer|Players: Games with Solitaire Rules|Theme: Gardening","Farming"
321277,"Tinners' Trail",2021,90,2008,6.22913,7.11173,1879,2.8214,"Action Points|Auction / Bidding|Dice Rolling|Market|Turn Order: Time Track","Alley Cat Games|Maldito Games|PHALANX|株式会社ケンビル (KenBill)","Martin Wallace","Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|History: Industrial Revolution|Region: Cornwall (England)|Theme: Mining","Economic|Industry / Manufacturing"
277597,"Fast Sloths",2019,45,2019,6.22721,7.11579,1804,2.1622,"Grid Movement|Hand Management|Hexagon Grid|Modular Board|Pick-up and Deliver|Race","2F-Spiele|Hobby World|Stronghold Games|SUNNY BIRD|White Goblin Games","Friedemann Friese","Animals: Alligators / Crocodiles|Animals: Ants|Animals: Apes / Monkeys|Animals: Dolphins|Animals: Donkeys|Animals: Eagles|Animals: Elephants|Animals: Giraffes|Animals: Goats|Animals: Rabbits / Hares|Animals: Sloths|Creatures: Unicorns","Animals|Transportation|Travel"
391795,"Kinfire Delve: Vainglory's Grotto",2023,60,1897,6.26008,7.91561,1149,2.125,"Cooperative Game|Dice Rolling|Move Through Deck|Multi-Use Cards","Incredible Dream Studios|Colossal Games|HIT Games|Old Dawg","Kevin Wilson","Misc: LongPack Games|Theme: Boss Battle","Card Game|Fantasy|Horror"
157413,"New Bedford",2016,60,2059,6.21689,7.0429,2066,2.4,"Worker Placement","Dice Hate Me Games","Nathaniel Levan","Animals: Whales|Crowdfunding: Kickstarter|States: Massachusetts","City Building"
162009,"The U.S. Civil War",2015,360,2069,6.21431,8.31504,890,3.8721,"Dice Rolling|Grid Movement|Hexagon Grid|Movement Points|Scenario / Mission / Campaign Game|Simulation","GMT Games","Mark Simonitch","Country: USA|Players: Two-Player Only Games|Players: Wargames with Rules Supporting Only Two Players","American Civil War|Civil War|Post-Napoleonic|Wargame"
180901,"Joraku",2015,60,2032,6.22538,7.16989,1717,2.1538,"Area Majority / Influence|Area Movement|Hand Management|Trick-taking","Moaideas Game Design|4GAMES|Delirium Games|Nuts! Publishing|Tasty Minstrel Games","Iori Tsukinami (月並いおり)","Components: Map (Continental / National scale)|Country: Japan|History: Sengoku Period","Card Game|Medieval"
6901,"Euchre",1848,45,2061,6.21604,6.84197,2826,1.6919,"Team-Based Game|Trick-taking","(Public Domain)|(Self-Published)|Brimtoy|Buffalo Games|Fundex|Gale Force Publishing|Hickoryville|Lookout Games|The United States Playing Card Company|University Games|Waddington Sanders Ltd.|Waddingtons","(Uncredited)","Card Games: Outplay|Components: Traditional Playing Cards|Digital Implementations: Board Game Arena|Series: Games for Dummies","Card Game"
257732,"Pax Transhumanity",2019,150,2060,6.21625,7.49871,1252,4.4135,"Hidden Victory Points|Market|Multi-Use Cards|Pattern Recognition|Sudden Death Ending|Worker Placement","Ion Game Design|Sierra Madre Games","Matt Eklund","Digital Implementations: TableTop Simulator Mod (TTS)|Series: Pax","Economic|Industry / Manufacturing|Science Fiction|Space Exploration"
405537,"DroPolter",2023,20,1958,6.24243,7.11278,1939,1.0256,"Pattern Recognition|Real-Time","Oink Games|Pixie Games|Popcorn Games","Paul Schulz","Components: Unique Items","Action / Dexterity"
250881,"Dominations: Road to Civilization",2019,120,2080,6.21262,7.35555,1458,3.5333,"Area Majority / Influence|Modular Board|Set Collection|Tech Trees / Tech Tracks|Tile Placement","Holy Grail Games|Galápagos Jogos","Eric Dubus|Olivier Melison","Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Tabletopia|Game: Dominations|Mechanism: Tableau Building","Civilization"
329716,"Eleven: Football Manager Board Game",2022,120,2053,6.21854,7.21423,1754,3.3441,"Closed Drafting|Dice Rolling|Open Drafting|Scenario / Mission / Campaign Game|Set Collection","Portal Games|Broadway Toys LTD|IELLO|Maldito Games|Pendragon Game Studio|Summon Games","Thomas Jansen","Digital Implementations: TableTop Simulator Mod (TTS)|Misc: LongPack Games|Sports: Football / Soccer","Economic|Sports"
401216,"Cascadero",2024,60,2031,6.22559,7.31591,1457,2.5946,"Chaining|Connections|Hexagon Grid|Network and Route Building|Once-Per-Game Abilities|Tile Placement|Track Movement","Bitewing Games|White Goblin Games","Reiner Knizia","Category: Combinatorial|Crowdfunding: Kickstarter","Abstract Strategy|Renaissance"
299963,"Picture Perfect",2020,90,2090,6.21054,6.98038,2106,1.8333,"Auction / Bidding|Deduction|Hidden Victory Points|Memory|Tile Placement|Variable Set-up","Corax Games|Arcane Wonders|Broadway Toys LTD|Don't Panic Games|Hobby World|MEBO Games|MeepleBR","Anthony Nouveau","Crowdfunding: Spieleschmiede|Game: Picture Perfect|Theme: Photography","Negotiation|Puzzle"
352454,"Trailblazers",2023,30,2052,6.2187,7.04929,1990,1.7857,"Closed Drafting|End Game Bonuses|Hand Management|Layering|Map Addition|Modular Board|Network and Route Building|Push Your Luck|Race|Set Collection|Simultaneous Action Selection|Solo / Solitaire Game|Square Grid|Tile Placement","Bitewing Games","Ryan Courtney","Containers: Zippered Pouch|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Digital Implementations: TableTop Simulator Mod (TTS)|Theme: Camping|Theme: Hiking|Theme: Nature","Adventure|Animals|Card Game|Puzzle"
249590,"Nevsky: Teutons and Rus in Collision 1240-1242",2019,360,2106,6.20622,8.00686,928,3.9383,"Dice Rolling|Events|Minimap Resolution|Movement Points|Point to Point Movement|Simulation|Variable Set-up","GMT Games","Volko Ruhnke","Components: Map (Continental / National scale)|Country: Denmark|Country: Estonia|Country: Latvia|Country: Russia|Digital Implementations: Rally the Troops|History: Crusades|Players: Two-Player Only Games|Players: Wargames with Rules Supporting Only Two Players|Series: Levy & Campaign (GMT)","Medieval|Wargame"
71074,"Expedition: Northwest Passage – HMS Terror Edition",2013,60,2098,6.20862,6.96355,2126,2.6829,"Action Points|Map Addition|Set Collection|Tile Placement","Matagot|(Web published)|Asmodee|Maple Games","Yves Tourigny","Country: Canada|Digital Implementations: Board Game Arena|Islands: Greenland (Denmark)|Organizations: Forgenext|Organizations: The Game Artisans of Canada|Region: Arctic|Region: Arctic Ocean|Theme: Seasons of the year","Exploration|Nautical"
358085,"Village Rails",2022,45,2083,6.21222,7.25099,1535,2.1707,"Increase Value of Unchosen Resources|Network and Route Building|Open Drafting|Tile Placement","Osprey Games|Doit Games|Game Harbor","Matthew Dunstan|Brett J. Gilbert","Admin: Better Description Needed!|Country: England|Mechanism: Tableau Building","Card Game|Trains|Transportation"
205610,"A Game of Thrones: Hand of the King",2016,30,2112,6.20526,6.59044,4591,1.2157,"Grid Movement|Open Drafting|Set Collection","Fantasy Flight Games|ADC Blackfire Entertainment|Asterion Press|cutia.ro|Delta Vision Publishing|DiceTree Games|Edge Entertainment|Galakta|HaKubia|Heidelberger Spieleverlag|Hobby World|Kaissa Chess & Games|Siam Board Games","Bruno Cathala","Books: A Song of Ice and Fire|Category: Combinatorial|Mechanism: Maxit","Abstract Strategy|Card Game|Fantasy"
243430,"Dealt!",2018,30,2103,6.20681,7.04475,1862,1.413,"Hand Management|Ladder Climbing|Single Loser Game","AMIGO|Broadway Toys LTD|Fractal Juegos|Gigamic|HOT Games|Kikigagne?|Korea Boardgames|Mercurio|Möbius Games","Katja Stremmel","Card Games: Climbing|Card Games: Shedding / Stops|Digital Implementations: BrettspielWelt|Digital Implementations: Tabletopia","Card Game"
91984,"Québec",2011,75,2120,6.20326,7.12915,1693,2.9848,"Area Majority / Influence|Modular Board|Worker Placement","Scorpion Masqué|Asmodee|Spielworxx|Ystari Games","Philippe Beaudoin|Pierre Poissant-Marquis","Cities: Quebec (Canada)|Country: Canada|Region: Quebec (Canada)","City Building"
120,"Hoity Toity",1990,45,2121,6.20294,6.51042,5435,1.8638,"Rock-Paper-Scissors|Set Collection|Simultaneous Action Selection","alea|The Avalon Hill Game Co|F.X. Schmid|G&RRR|Gibsons|Jumbo|MIKA|Überplay|Vini-Spil","Klaus Teuber","Admin: Better Description Needed!|Series: Alea Big Box","Bluffing"
220367,"Empyreal: Spells & Steam",2020,75,2104,6.20659,7.46561,1312,2.8636,"Hexagon Grid|Modular Board|Network and Route Building|Open Drafting|Pick-up and Deliver|Rondel|Team-Based Game|Variable Player Powers","Level 99 Games|Banana Games|Delight","Trey Chambers","Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Tabletopia|Mechanism: Tableau Building|Misc: LongPack Games|Players: Games with expansions that add solo play|Series: Cube Rails|Setting: World of Indines|Theme: Anime / Manga","Fantasy|Trains"
127997,"Qin",2012,30,2118,6.20358,6.80404,2627,2.0265,"Area Majority / Influence|Enclosure|Hand Management|Tile Placement","eggertspiele|Delta Vision Publishing|Gigamic|Lautapelit.fi|Pegasus Spiele|R&R Games|White Goblin Games","Reiner Knizia","Country: China","Abstract Strategy|Ancient|Territory Building"
370789,"Nova Roma",2024,120,2109,6.20592,7.74692,1044,3.25,"Area Majority / Influence|Contracts|End Game Bonuses|Pattern Building|Variable Set-up|Worker Placement, Different Worker Types","Half-a-Kingdom Games|25th Century Games|Queen Games","Stan Kordonskiy","Ancient: Rome|Cities: Istanbul (Turkey)|Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|History: Byzantium","Ancient|City Building|Economic|Racing"
378387,"Inventors of the South Tigris",2024,120,2003,6.23043,7.95804,979,4.3769,"Area Majority / Influence|Deck, Bag, and Pool Building|Hand Management|Solo / Solitaire Game|Track Movement|Worker Placement|Worker Placement with Dice Workers","Garphill Games|Mosaico Jogos|Pixie Games|Renegade Game Studios","S J Macdonald|Shem Phillips","Cities: Baghdad (Iraq)|Crowdfunding: Kickstarter|Series: Medieval Trilogies (Garphill Games)|Series: The South Tigris Trilogy (Garphill Games)","Arabian|Dice|Medieval"
336131,"Halls of Hegra",2023,90,2122,6.20252,8.14074,878,3.3286,"Action / Event|Deck, Bag, and Pool Building|Dice Rolling|Pick-up and Deliver|Point to Point Movement|Push Your Luck|Solo / Solitaire Game|Variable Set-up|Worker Placement|Worker Placement, Different Worker Types","Tompet Games|Giant Roc|Melmac Games|Salt & Pepper Games","Petter Schanke Olsen","Category: Tower Defense|Components: Wooden pieces & boards|Country: Germany|Country: Norway|Crowdfunding: Gamefound|Digital Implementations: TableTop Simulator Mod (TTS)|Digital Implementations: Tabletopia|Players: Games with Solitaire Rules|Players: Solitaire Only Games|Players: Solitaire Only Wargames|Players: Wargames with Solitaire Rules|Series: States of Siege","Economic|Wargame|World War II"
407343,"Ironwood",2024,60,1975,6.23828,7.9617,1051,2.8654,"Area Movement|Card Play Conflict Resolution|Command Cards|Hand Management|Multi-Use Cards|Pick-up and Deliver|Solo / Solitaire Game","Mindclash Games|Maldito Games|Old Dawg|Portal Games|Reflexshop|Super Meeple|TTGames CZ|Wonderbow Games|YOKA Games","Maël Brunet|Julien Chaput","Components: Gems/Crystals|Crowdfunding: Gamefound|Digital Implementations: TableTop Simulator Mod (TTS)|Mechanism: Artificial Player","Fantasy|Wargame"
340,"Frank's Zoo",1999,60,2157,6.19083,6.61605,3821,1.5201,"Hand Management|Ladder Climbing|Team-Based Game","Doris & Frank|Arch Games|Enigma (Bergsala Enigma)|MINDOK|PS-Games|Rio Grande Games|Swan Panasia Co., Ltd.","Doris Matthäus|Frank Nestel","Animals: Alligators / Crocodiles|Animals: Bears|Animals: Chameleons|Animals: Elephants|Animals: Fish / Fishes|Animals: Foxes|Animals: Hedgehogs / Porcupines|Animals: Lions|Animals: Mice|Animals: Seals|Animals: Whales|Card Games: Climbing|Card Games: Shedding / Stops","Animals|Card Game"
42673,"Field Commander: Napoleon",2011,180,2168,6.18877,7.69489,1119,2.7358,"Area Movement|Dice Rolling|Multiple Maps|Simulation|Solo / Solitaire Game","Dan Verssen Games (DVG)","Dan Verssen","Country: France|Digital Implementations: Tabletopia|History: Napoleonic Wars|Players: Games with Solitaire Rules|Players: Solitaire Only Games|Players: Solitaire Only Wargames|Players: Wargames with Solitaire Rules|Series: Field Commander (DVG)","Napoleonic|Wargame"
322588,"Origins: First Builders",2021,120,2189,6.1838,7.04526,1839,3.2989,"Open Drafting|Tile Placement|Turn Order: Stat-Based|Variable Set-up|Worker Placement with Dice Workers","Board&Dice|BoardM Factory|CMON Global Limited|Cosmodrome Games|Galápagos Jogos|Giant Roc|Maldito Games|Rebel Sp. z o.o.","Adam Kwapiński","Creatures: Aliens / Extraterrestrials|Digital Implementations: Tabletopia|Mechanism: Dice Drafting|Misc: LongPack Games|Theme: Alternate History","City Building|Dice|Mythology"
37358,"Founding Fathers",2010,90,2185,6.18464,6.9564,1970,2.7531,"Area Majority / Influence|Campaign / Battle Card Driven|Hand Management|Open Drafting|Set Collection|Simulation|Voting","Jolly Roger Games","Christian Leonhard|Jason Matthews","Country: USA|Digital Implementations: Yucata|Holidays:  4th of July","Age of Reason|Political"
366495,"Undaunted: Battle of Britain",2023,60,2116,6.20391,7.9079,990,2.7407,"Deck, Bag, and Pool Building|Dice Rolling|Hand Management|Hexagon Grid|Modular Board|Open Drafting|Scenario / Mission / Campaign Game|Simulation","Osprey Games|Doit Games|Ghenos Games|Giant Roc|HIT Games|Nuts! Publishing","Trevor Benjamin|David Thompson (I)","Country: England|Country: Germany|Country: United Kingdom|History: World War II (Battle of Britain)|Players: Two-Player Only Games|Players: Wargames with Rules Supporting Only Two Players|Series: Undaunted (Osprey Games)","Aviation / Flight|Wargame|World War II"
157,"Eurorails",1990,240,2198,6.18008,7.09392,1857,2.7432,"Connections|Crayon Rail System|Hexagon Grid|Network and Route Building|Pick-up and Deliver","Mayfair Games","Darwin Bromley|Steven Courtemanche|Larry Roznai","Components: Crayons|Series: Empire Builder Rail Games (Mayfair)","Economic|Trains|Transportation"
75358,"SNCF: France & Germany",2010,30,2190,6.18308,6.65389,3170,1.8188,"Chaining|Connections|Hexagon Grid|Hidden Victory Points|Network and Route Building|Stock Holding","Competo / Marektoy|Queen Games|Rio Grande Games|Winsome Games","John Bohrer","Cities: Paris (France)|Country: France|Digital Implementations: Board Game Arena|Series: Cube Rails|Series: Winsome Essen Sets|Series: Winsome Train Games (Rio Grande Games)","Economic|Trains"
422674,"Saltfjord",2024,90,2085,6.21164,7.88354,953,3.0811,"Dice Rolling|End Game Bonuses|Income|Open Drafting|Set Collection|Tile Placement|Variable Player Powers|Variable Set-up|Worker Placement|Worker Placement with Dice Workers","Aporta Games|Arrakis Games|DSV Games|Galakta|Game Harbor|GateOnGames|HUCH!|Lavka Games|テンデイズゲームズ (TendaysGames)","Kristian Amundsen Østby|Eilif Svensson","Animals: Fish / Fishes|Components: Polyominoes|Country: Norway|Theme: Fishing / Angling","City Building|Dice|Farming|Nautical"
